Date,CL.NYM,B.IPE,NG.NYM,HO.NYM,RB.NYM,GC.CMX,SI.CMX,HG.CMX,PL.NYM,C.CBT,W.CBT,S.CBT,SM.CBT,BO.CBT,O.CBT,LC.CME,LH.CME,CC.NYB,KC.NYB,SB.NYB,ND.CME,N225.GI,HSI.HI,KOSPI200.KS,AS51.GI,SSMI.SIX,IBEX.GI,FTSEMIB.FI,TU.CBT,FV.CBT,TY.CBT,US.CBT,10JGB.OSE,EURUSD.FX,USDJPY.FX,GBPUSD.FX,AUDUSD.FX,USDCAD.FX,USDCHF.FX,NZDUSD.FX,USDNOK.FX,USDSEK.FX
1990-12-19,37.834261882609,,,,,356.4228671172,3.83788576912,,,216.91020298752,,,,,,,,,,,,24876.78,3083.0,76.51,,1386.7,2332.7,,,,,,,1.383,134.0,1.9305,0.7707,1.1588,1.2675,0.59,,
1990-12-20,37.075609769107,,,,,355.22866678923,3.9329103446535,,,216.17241318144,,,,,,,,,,9.76,,24524.94,3078.0,76.56,,1371.2,2282.8,,,,,,,1.363,135.7,1.893,0.772,1.1583,1.297,0.5875,,
1990-12-21,36.415301448096,,,,,353.0239892491,3.771460823116,,,215.8035182784,,,,,,,,,,9.76,,24119.6,3079.0,77.73,,1387.9,2288.5,,,,,,,1.34,135.5,1.8855,0.7725,1.1595,1.313,0.5857,,
1990-12-24,36.415301448096,,,,,353.02398926067,3.771460823116,,,215.06572847232,,,,,,,,,,9.76,,24119.6,3060.0,76.26,,1387.4,2288.5,,,,,,,1.3334,136.05,1.8685,0.774,1.1595,1.317,0.5857,,
1990-12-25,36.415301448096,,,,,353.02398926067,3.771460823116,,,215.06572847232,,,,,,,,,,9.76,,23767.88,3060.0,76.26,,1387.4,2288.5,,,,,,,1.3334,135.79,1.8718,0.774,1.1595,1.31,0.5857,,
1990-12-26,38.241686165786,,,,,355.87169773506,3.836040631731,,,216.725755536,,,,,,,,,,9.93,,23887.56,3060.0,76.61,,1387.4,2258.0,,,,,,,1.2754,136.2,1.8805,0.7725,1.1592,1.3105,0.5857,,
1990-12-27,37.946654788313,,,,,356.0554208534,3.8332729256475,,,214.8812810208,,,,,,,,,,9.75,,23940.7,3066.0,76.61,,1384.0,2236.9,,,,,,,1.34,136.4,1.8885,0.768,1.1605,1.3045,0.5845,,
1990-12-28,38.733405128241,,,,,364.00061189352,3.9163041081525,,,214.51238611776,,,,,,,,,,9.5,,23848.71,3057.0,76.61,,1383.1,2248.8,,,,,,,1.3566,134.85,1.9275,0.7712,1.1599,1.274,0.586,,
1990-12-31,39.955677977772,,,,,364.00061189016,3.9181492455415,,,213.59014886016,,,,,,,,,,9.5,,23848.71,3024.0,76.61,,1383.1,2248.8,,,,,,,1.3665,135.8,1.9285,0.7715,1.1596,1.2715,0.5875,,
1991-01-02,37.216100901237,,,,,359.29131934004,3.8443437499815,,,213.59014886016,,,,,,,,,,9.22,,23848.71,3031.0,76.61,,1383.1,2207.6,,,,,,,1.3767,134.3,1.9435,0.774,1.1554,1.2638,0.5889,,
1991-01-03,35.797140466724,,,,,357.27024825196,3.9366006194315,,,214.14349121472,,,,,,,,,,9.23,,23848.71,3004.0,74.65,,1372.1,2222.4,,,,,,,1.3775,133.2,1.945,0.778,1.1533,1.2654,0.5925,,
1991-01-04,34.98229190037,,,,,355.70851150208,3.8812464977615,,,215.43462337536,,,,,,,,,,9.29,,24069.18,3046.0,76.66,,1371.7,2248.7,,,,,,,1.3667,134.6,1.9345,0.779,1.1517,1.2742,0.5911,,
1991-01-07,38.845798033945,,,,,363.97652958968,4.00394813413,,,217.09465043904,,,,,,,,,,9.4,,23736.57,3026.0,74.35,,1340.3,2225.8,,,,,,,1.3452,136.05,1.9043,0.7772,1.153,1.2925,0.592,,
1991-01-08,38.171440599721,,,,,360.39372176601,3.8535694369265,,,214.51238611776,,,,,,,,,,9.18,,22897.84,3009.0,72.45,,1326.4,2205.9,,,,,,,1.343,136.6,1.8955,0.7771,1.152,1.2967,0.592,,
1991-01-09,38.297882618638,,,,,361.2247603104,3.8517242995375,,,213.59014886016,,,,,,,,,,9.22,,22969.27,3027.0,72.52,,1349.9,2264.8,,,,,,,1.363,136.75,1.8985,0.7728,1.1519,1.2928,0.5905,,
1991-01-10,38.930092713223,,,,,360.39752803488,3.8240472387025,,,214.32793866624,,,,,,,,,,9.06,,23047.36,3035.0,69.68,,1331.5,2197.5,,,,,,,1.3528,134.15,1.914,0.7735,1.153,1.2822,0.59,,
1991-01-11,38.340029958277,,,,,361.50050440224,3.8517242995375,,,212.66791160256,,,,,,,,,,9.2,,23241.02,3058.0,68.87,,1320.9,2195.5,,,,,,,1.3459,134.0,1.906,0.7738,1.1522,1.279,0.5925,,
1991-01-14,43.243170469614,,,,,369.12942427648,3.9273749324865,,,215.25017592384,,,,,,,,,,9.12,,23213.23,3037.0,71.66,,1287.6,2151.2,,,,,,,1.3415,135.1,1.901,0.777,1.1477,1.2826,0.593,,
1991-01-15,42.245683431491,,,,,367.84261851456,3.895085028179,,,216.35686063296,,,,,,,,,,9.19,,23213.23,3000.0,68.56,,1296.7,2162.9,,,,,,,1.337,135.78,1.9087,0.782,1.1475,1.2852,0.594,,
1991-01-16,44.957162282851,,,,,371.7949504976,3.9070784212075,,,220.04580966336,,,,,,,,,,9.01,,22442.7,2984.0,67.33,,1289.4,2159.3,,,,,,,1.3358,136.8,1.9048,0.7877,1.1503,1.2888,0.5952,,
1991-01-17,30.619552918297,,,,,344.12862663294,3.72717752578,,,221.52138927552,,,,,,,,,,9.06999999997,,23446.81,3087.0,70.49,,1364.4,2312.1,,,,,,,1.3622,132.3,1.931,0.779,1.1594,1.2685,0.5933,,
1991-01-18,28.185424620381,,,,,344.86591346383,3.699500464945,,,221.52138927552,,,,,,,,,,9.020164835088,,23808.3,3072.0,73.4,,1354.0,2277.2,,,,,,,1.3732,132.43,1.956,0.779,1.1586,1.2595,0.595,,
1991-01-21,30.159443301008,,,,,348.91126142235,3.70872615189,,,221.336941824,,,,,,,,,,8.920163007648,,23352.19,3066.0,70.06,,1331.1,2251.2,,,,,,,1.381,132.14,1.9529,0.7796,1.1585,1.2455,0.596,,
1991-01-22,32.474833633172,,,,,349.46289977508,3.719796976224,,,220.59915201792,,,,,,,,,,8.90016264216,,23253.65,3062.0,69.6,,1336.8,2231.5,,,,,,,1.3781,132.29,1.9439,0.7815,1.1594,1.2602,0.5978,,
1991-01-23,32.712309564676,,,,,348.54180621705,3.6321529502465,,,219.86136221184,,,,,,,,,,8.960163738624,,23050.1,3090.0,68.68,,1349.7,2219.4,,,,,,,1.3839,131.59,1.9602,0.784,1.1576,1.2498,0.596,,
1991-01-24,32.222515455949,,,,,343.57446456075,3.4919225086825,,,220.96804692096,,,,,,,,,,8.970163921368,,23269.01,3140.0,70.17,,1387.8,2259.5,,,,,,,1.386,132.22,1.9579,0.778,1.1601,1.2555,0.5963,,
1991-01-25,31.688194610065,,,,,345.96614758045,3.5214447069065,,,223.55031124224,,,,,,,,,,8.940163373136,,23573.25,3206.0,69.6,,1400.5,2276.2,,,,,,,1.3826,132.49,1.9559,0.7765,1.164,1.263,0.596,,
1991-01-28,31.109347027024,,,,,346.88602566495,3.544508924269,,,225.21033830592,,,,,,,,,,8.790160631976,,23569.44,3198.0,69.71,,1413.9,2291.0,,,,,,,1.3832,131.72,1.9644,0.7826,1.162,1.2635,0.5983,,
1991-01-29,32.430306896015,,,,,346.24211099346,3.5675731416315,,,225.948128112,,,,,,,,,,8.720159352768,,23460.12,3192.0,69.85,,1412.2,2293.3,,,,,,,1.3869,132.11,1.9584,0.783,1.1602,1.2675,0.6,,
1991-01-30,31.124189272743,,,,,338.90841522405,3.5306703938515,,,224.47254849984,,,,,,,,,,8.770160266488,,23409.61,3200.0,70.12,,1438.5,2346.5,,,,,,,1.3837,131.0,1.963,0.7847,1.1604,1.263,0.6,,
1991-01-31,31.970197278726,,,,,336.17160433395,3.5528120425195,,,225.21033830592,,,,,,,,,,8.860161911184,,23293.14,3243.0,69.82,,1434.3,2333.7,,,,,,,1.3926,131.29,1.965,0.7824,1.1617,1.259,0.598,,
1991-02-01,31.673352364346,,,,,336.35405839329,3.572185985104,,,225.0258908544,,,,,,,,,,9.020164835088,,23156.7,3223.0,69.48,,1448.1,2327.9,,,,,,,1.3998,131.5,1.9734,0.7825,1.1597,1.2522,0.599,,
1991-02-04,31.376507449966,,,,,338.99964225372,3.5583474546865,,,225.57923320896,,,,,,,,,,9.05016538332,,23287.36,3250.0,69.55,,1462.5,2373.9,,,,,,,1.401,130.58,1.9805,0.7822,1.159,1.2511,0.6003,,
1991-02-05,30.664079655454,,,,,336.53651245263,3.5583474546865,,,224.28810104832,,,,,,,,,,8.870162093928,,23821.57,3345.0,69.45,,1472.6,2398.8,,,,,,,1.4069,129.43,1.9914,0.7768,1.1577,1.2437,0.5995,,
1991-02-06,31.895986050131,,,,,333.16111235484,3.4919225086825,,,222.81252143616,,,,,,,,,,8.55015624612,,23952.04,3365.0,69.83,,1455.1,2407.4,,,,,,,1.4155,128.12,2.0022,0.7802,1.1569,1.2331,0.6005,,
1991-02-07,31.495245415718,,,,,337.540009779,3.5177544321285,,,220.59915201792,,,,,,,,,,8.65015807356,,24104.43,3333.0,69.72,,1463.3,2427.7,,,,,,,1.4177,128.55,1.9888,0.7807,1.1595,1.2435,0.6025,,
1991-02-08,32.534202616048,,,,,339.72945849108,3.5362058060185,,,221.52138927552,,,,,,,,,,8.55015624612,,24296.08,3359.0,69.1,,1477.9,2441.3,,,,,,,1.4083,127.7,1.9893,0.7799,1.1578,1.244,0.599,,
1991-02-11,33.350526130593,,,,,336.71896651197,3.4107364635665,,,222.44362653312,,,,,,,,,,8.270151129288,,24296.08,3394.0,69.26,,1515.7,2495.5,,,,,,,1.4178,127.57,1.9973,0.78,1.1553,1.237,0.6015,,
1991-02-12,34.033269433667,,,,,337.81369086801,3.4273427000675,,,219.4924673088,,,,,,,,,,8.340152408496,,24935.01,3395.0,71.36,,1515.1,2486.9,,,,,,,1.4119,128.76,1.9888,0.7818,1.1531,1.2445,0.6028,,
1991-02-13,33.484106342064,,,,,337.08387463065,3.4624003104585,,,220.59915201792,,,,,,,,,,8.30015167752,,25139.47,3412.0,71.07,,1540.0,2510.4,,,,,,,1.409,129.75,1.9815,0.7873,1.153,1.2531,0.6047,,
1991-02-14,33.127892443818,,,,,337.72246383834,3.5362058060185,,,220.04580966336,,,,,,,,,,8.430154053192,,25356.37,3412.0,71.07,,1537.2,2532.2,,,,,,,1.3983,129.7,1.979,0.7865,1.1526,1.2572,0.6065,,
1991-02-19,30.379360615878,,,,,333.98215562187,3.404278482705,,,220.96804692096,,,,,,,,,,8.520155697888,,26166.98,3467.0,73.9,,1574.6,2573.2,,,,,,,1.3816,131.52,1.951,0.7881,1.1525,1.2778,0.605,,
1991-02-20,31.60811602131,,,,,333.98215562187,3.3922850896765,,,220.4147045664,,,,,,,,,,8.420153870448,,26198.79,3492.0,74.08,,1537.6,2556.5,,,,,,,1.376,131.35,1.9494,0.7871,1.1525,1.2792,0.6034,,
1991-02-21,29.9104934217,,,,,332.15761502847,3.35815004798,,,220.04580966336,,,,,,,,,,8.30015167752,,26024.37,3477.0,74.31,,1560.6,2575.0,,,,,,,1.3818,131.28,1.9558,0.788,1.1493,1.275,0.5999,,
1991-02-22,28.956591199062,,,,,326.86644730761,3.238216117695,,,219.67691476032,,,,,,,,,,8.130148570872,,25902.81,3475.0,74.74,,1571.7,2610.5,,,,,,,1.3687,132.09,1.9434,0.784,1.1521,1.2926,0.597,,
1991-02-25,29.005094701908,,,,,329.14712304936,3.3000282202265,,,220.78359946944,,,,,,,,,,8.260150946544,,26462.76,3520.0,76.47,,1603.2,2666.5,,,,,,,1.3528,133.46,1.9246,0.783,1.1512,1.3022,0.6,,
1991-02-26,29.700311576034,,,,,328.59976087134,3.2871122585035,,,221.70583672704,,,,,,,,,,8.45015441868,,26282.96,3532.0,74.67,,1576.6,2618.8,,,,,,,1.3492,132.9,1.9188,0.784,1.1505,1.3075,0.5999,,
1991-02-27,30.492535455852,,,,,331.42779879111,3.293570239365,,,220.96804692096,,,,,,,,,,8.760160083744,,26094.25,3512.0,74.13,,1589.5,2628.8,,,,,,,1.3509,132.19,1.9179,0.7844,1.1515,1.3168,0.5999,,
1991-02-28,30.977570484312,,,,,336.6277394823,3.4402586617905,,,222.44362653312,,,,,,,,,,8.780160449232,,26409.22,3552.0,74.61,,1578.7,2622.8,,,,,,,1.3452,132.9,1.9124,0.7856,1.1502,1.3245,0.5999,,
1991-03-01,31.333262838516,,,,,336.26283136362,3.4808516843485,,,225.0258908544,,,,,,,,,,9.180167758992,,25881.57,3552.0,74.61,,1559.0,2602.2,,,,,,,1.3363,134.59,1.8949,0.785,1.1516,1.3369,0.6,,
1991-03-04,32.73986442105,,,,,337.08387463065,3.557424885992,,,226.8703653696,,,,,,,,,,9.290169769176,,25976.02,3564.0,74.0,,1581.3,2606.9,,,,,,,1.3386,135.47,1.8989,0.777,1.1548,1.3365,0.5987,,
1991-03-05,33.030885438126,,,,,334.16460968121,3.5435863555745,,,226.8703653696,,,,,,,,,,9.390171596616,,25913.48,3600.0,73.95,,1591.5,2650.4,,,,,,,1.337,136.11,1.8925,0.773,1.1573,1.3439,0.5975,,
1991-03-06,31.899137038386,,,,,335.25933403725,3.568495710326,,,227.05481282112,,,,,,,,,,9.330170500152,,26382.99,3647.0,74.71,,1625.0,2688.0,,,,,,,1.335,135.62,1.8965,0.7711,1.159,1.3395,0.5922,,
1991-03-07,31.397934175644,,,,,336.17160433395,3.6653654232485,,,227.23926027264,,,,,,,,,,9.460172875824,,26397.96,3658.0,74.54,,1622.9,2689.0,,,,,,,1.3279,135.49,1.8893,0.766,1.1591,1.3485,0.5925,,
1991-03-08,31.220087998542,,,,,338.63473413504,3.8424986125925,,,228.34594498176,,,,,,,,,,9.30016995192,,26607.52,3653.0,74.75,,1643.2,2729.4,,,,,,,1.3142,136.74,1.8638,0.7685,1.1602,1.3702,0.594,,
1991-03-11,30.702717301518,,,,,334.07338265154,3.754854586615,,,227.05481282112,,,,,,,,,,9.210168307224,,26669.37,3669.0,75.33,,1622.0,2776.3,,,,,,,1.302,138.22,1.849,0.7678,1.1552,1.3711,0.5965,,
1991-03-12,31.818297866976,,,,,333.98215562187,3.695810190167,,,231.11265675456,,,,,,,,,,9.110166479784,,26727.42,3658.0,75.52,,1616.8,2752.9,,,,,,,1.3057,135.76,1.862,0.7676,1.1534,1.361,0.597,,
1991-03-13,33.063221106916,,,,,335.80669621527,3.789912197006,,,231.66599910912,,,,,,,,,,8.960163738624,,26418.32,3634.0,75.0,,1592.0,2745.3,,,,,,,1.3013,135.82,1.8598,0.7673,1.1531,1.3655,0.5965,,
1991-03-14,32.683373911382,,,,,334.16460968121,3.7170292701405,,,229.82152459392,,,,,,,,,,9.190167941736,,26542.33,3627.0,74.8,,1632.6,2770.4,,,,,,,1.3007,135.95,1.8512,0.7685,1.1538,1.372,0.5954,,
1991-03-15,32.072315379436,,,,,333.70847453286,3.7742285291995,,,223.73475869376,,,,,,,,,,9.070165748808,,26843.1,3722.0,75.42,,1629.3,2806.4,,,,,,,1.2834,137.85,1.8213,0.7687,1.1556,1.3926,0.5967,,
1991-03-18,31.3786813702,,,,,331.79270690979,3.6376883624135,,,223.1814163456,,,,,,,,,,9.20016812448,,27146.91,3724.0,74.73,,1610.6,2823.7,,,,,,,1.264,138.14,1.7918,0.7678,1.1538,1.4073,0.5935,,
1991-03-19,32.832009770504,,,,,332.52252314715,3.7096487205845,,,225.09938164232,,,,,,,,,,9.110166479784,,27006.66,3751.0,74.09,,1586.7,2823.7,,,,,,,1.24,138.22,1.7755,0.7685,1.1548,1.4235,0.594,,
1991-03-20,33.11276639329,,,,,331.70147988012,3.631230381552,,,225.27374212384,,,,,,,,,,8.860161911184,,26449.35,3683.0,73.82,,1577.3,2748.5,,,,,,,1.245,138.14,1.7859,0.7692,1.1568,1.4152,0.5958,,
1991-03-21,33.839430593442,,,,,331.61025285045,3.684739365833,,,225.7968235684,,,,,,,,,,8.920163007648,,26449.35,3661.0,73.16,,1599.8,2769.7,,,,,,,1.254,136.69,1.8,0.7717,1.1553,1.407,0.596,,
1991-03-22,33.19534187058,,,,,331.61025285045,3.658907442387,,,227.01734693904,,,,,,,,,,9.070165748808,,26613.19,3716.0,72.77,,1610.9,2731.5,,,,,,,1.2515,137.54,1.7905,0.7731,1.1574,1.4134,0.595,,
1991-03-25,32.402617288596,,,,,327.86994463398,3.622004694607,,,225.97118404992,,,,,,,,,,9.15016721076,,26645.79,3720.0,73.22,,1615.7,2739.2,,,,,,,1.2321,139.19,1.7464,0.769,1.161,1.4377,0.5895,,
1991-03-26,32.633828625008,,,,,326.22785809992,3.580489103192,,,223.70449779016,,,,,,,,,,9.190167941736,,26339.38,3683.0,73.22,,1613.6,2765.6,,,,,,,1.2187,138.62,1.7599,0.774,1.1596,1.4326,0.584,,
1991-03-27,32.055800283978,,,,,325.04190670336,3.514506196725,,,224.40193971624,,,,,,,,,,9.030165017832,,26104.65,3691.0,72.21,,1650.6,2789.0,,,,,,,1.2087,139.5,1.7433,0.7736,1.1595,1.4555,0.5884,,
1991-03-28,32.419132384054,,,,,325.94883166626,3.540367169475,,,226.14554453144,,,,,,,,,,8.90016264216,,26206.92,3745.0,71.83,,1649.4,2789.0,,,,,,,1.2037,141.25,1.7405,0.775,1.1578,1.454,0.5863,,
1991-03-29,32.419132384054,,,,,325.94883166626,3.540367169475,,,226.14554453144,,,,,,,,,,8.90016264216,,26292.04,3745.0,71.59,,1649.4,2789.0,,,,,,,1.2114,140.68,1.7463,0.775,1.1578,1.4463,0.5863,,
1991-04-01,31.857619138482,,,,,328.66960655496,3.624846347125,,,230.67891705096,,,,,,,,,,9.010164652344,,26007.4,3745.0,71.71,,1649.4,2809.6,,,,,,,1.2114,139.3,1.7678,0.7754,1.1581,1.426,0.5863,,
1991-04-02,32.53473805226,,,,,326.94644912545,3.67053406565,,,229.80711464336,,,,,,,,,,9.010164652344,,26252.0,3789.0,71.03,,1653.1,2808.6,,,,,,,1.2244,137.76,1.7778,0.7751,1.1548,1.4183,0.59,,
1991-04-03,32.154890856726,,,,,328.48822156238,3.735186497525,,,231.027638014,,,,,,,,,,9.020164835088,,26780.06,3869.0,71.71,,1677.3,2807.5,,,,,,,1.23,137.25,1.7728,0.7805,1.1558,1.4235,0.59,,
1991-04-04,32.997160725084,,,,,328.03475908093,3.716221784175,,,230.33019608792,,,,,,,,,,9.05016538332,,26689.81,3849.0,72.2,,1676.9,2766.7,,,,,,,1.2317,136.0,1.7865,0.786,1.1548,1.4035,0.5925,,
1991-04-05,32.964130534168,,,,,328.39752906609,3.6101917959,,,231.20199849552,,,,,,,,,,8.980164104112,,26767.33,3849.0,72.2,,1690.6,2761.4,,,,,,,1.2292,136.58,1.7668,0.7852,1.1535,1.4225,0.5932,,
1991-04-08,33.542158875198,,,,,330.1206864956,3.633466671375,,,232.07380090312,,,,,,,,,,9.280169586009,,26607.65,3812.0,71.38,,1693.9,2740.6,,,,,,,1.2209,137.09,1.7644,0.7849,1.1536,1.4367,0.5932,,
1991-04-09,33.459583397908,,,,,333.02284637688,3.6860506493,,,228.06350982816,,,,,,,,,,9.170522040195,,26317.39,3757.0,71.32,,1695.0,2757.7,,,,,,,1.2338,134.64,1.7939,0.7857,1.1522,1.409,0.5905,,
1991-04-10,34.76427593909,,,,,332.20661391027,3.6446730929,,,230.33019608792,,,,,,,,,,9.012239027635,,26268.86,3777.0,71.26,,1671.0,2735.4,,,,,,,1.2267,137.69,1.7748,0.7865,1.1508,1.4287,0.59,,
1991-04-11,34.500034411762,,,,,330.84622646592,3.6377768335,,,231.027638014,,,,,,,,,,8.834170638505,,26425.19,3703.0,70.79,,1673.6,2750.4,,,,,,,1.2359,136.14,1.7892,0.782,1.1503,1.4112,0.5901,,
1991-04-12,35.474425043784,,,,,328.94168404383,3.64639715775,,,232.07380090312,,,,,,,,,,8.616531496056,,26582.5,3742.0,70.6,,1688.7,2762.9,,,,,,,1.2267,136.2,1.7778,0.7837,1.1505,1.4271,0.5888,,
1991-04-15,36.184574148478,,,,,329.39514652528,3.64984528745,,,229.80711464336,,,,,,,,,,8.656984695568,,26695.53,3714.0,70.14,,1695.4,2785.8,,,,,,,1.2338,134.15,1.7923,0.7792,1.1478,1.4195,0.5893,,
1991-04-16,35.73866657142,,,,,329.30445402899,3.674844227775,,,229.80711464336,,,,,,,,,,8.64687139569,,26813.3,3717.0,70.27,,1665.3,2780.7,,,,,,,1.2367,134.64,1.7889,0.7796,1.1488,1.4177,0.5909,,
1991-04-17,35.83962325665,,,,,329.84860900673,3.74294478935,,,227.01734693904,,,,,,,,,,8.485058597642,,26980.37,3687.0,69.98,,1683.4,2795.0,,,,,,,1.2352,136.14,1.7866,0.7791,1.15,1.4205,0.59,,
1991-04-18,34.89736086117,,,,,326.67437163658,3.6136399256,,,227.01734693904,,,,,,,,,,8.120979802034,,26798.9,3699.0,69.31,,1676.5,2794.8,,,,,,,1.222,137.69,1.7517,0.7773,1.152,1.456,0.5905,,
1991-04-19,35.217057031065,,,,,325.5860616811,3.583468790725,,,229.80711464336,,,,,,,,,,7.928827104352,,26541.97,3667.0,69.53,,1678.9,2781.4,,,,,,,1.1904,138.28,1.7198,0.7716,1.1547,1.468,0.5889,,
1991-04-22,35.87327548506,,,,,326.22090915513,3.6032955365,,,227.88914934664,,,,,,,,,,8.100753202278,,26237.01,3582.0,68.11,,1656.1,2755.6,,,,,,,1.1692,139.19,1.6958,0.7691,1.1585,1.4703,0.5845,,
1991-04-23,35.13292646004,,,,,325.49536918481,3.60501960135,,,229.45839368032,,,,,,,,,,7.918713804474,,26491.57,3569.0,70.62,,1675.0,2778.0,,,,,,,1.1835,137.69,1.7112,0.776,1.1566,1.4533,0.5876,,
1991-04-24,35.23388314527,,,,,324.76982921449,3.590365050125,,,228.58659127272,,,,,,,,,,8.14120640179,,26330.21,3605.0,69.88,,1670.6,2775.2,,,,,,,1.1755,137.84,1.6989,0.7762,1.1538,1.4637,0.5835,,
1991-04-25,35.587231543575,,,,,322.68390179982,3.56709017465,,,228.58659127272,,,,,,,,,,8.04007340301,,26038.86,3594.0,69.16,,1662.7,2759.7,,,,,,,1.1775,137.7,1.6912,0.7768,1.1525,1.4667,0.5855,,
1991-04-26,35.80597102824,,,,,322.41182431095,3.5791586286,,,226.84298645752,,,,,,,,,,8.131093101912,,26123.68,3625.0,69.96,,1662.0,2739.2,,,,,,,1.1762,138.25,1.6903,0.7788,1.152,1.4765,0.5855,,
1991-04-29,35.77231879983,,,,,321.14212936289,3.585192855575,,,222.65833490104,,,,,,,,,,7.969280303864,,26123.68,3624.0,71.09,,1669.7,2732.7,,,,,,,1.1764,136.58,1.6974,0.7807,1.1527,1.4738,0.5843,,
1991-04-30,35.26753537368,,,,,324.40705922933,3.6274324444,,,221.4378115304,,,,,,,,,,7.817580805694,,26111.25,3588.0,71.24,,1659.5,2755.3,,,,,,,1.1983,136.2,1.7325,0.782,1.1525,1.443,0.587,,
1991-05-02,35.620883771985,,,,,323.50013426643,3.643811060475,,,220.91473008584,,,,,,,,,,8.050186702888,,26477.86,3726.0,72.13,,1677.2,2755.3,,,,,,,1.19,138.07,1.7184,0.7778,1.1493,1.4591,0.5855,,
1991-05-03,35.957406056085,,,,,322.41182431095,3.595537244675,,,221.61217201192,,,,,,,,,,7.88837390484,,26477.86,3737.0,71.81,,1664.2,2750.1,,,,,,,1.1742,138.79,1.6926,0.7772,1.151,1.4767,0.5865,,
1991-05-06,36.47901559644,,,,,323.68151925901,3.645535125325,,,222.65833490104,,,,,,,,,,7.807467505816,,26477.86,3704.0,70.81,,1657.3,2751.2,,,,,,,1.1869,138.09,1.7105,0.7797,1.1503,1.4675,0.5876,,
1991-05-07,36.394885025415,,,,,324.76982921449,3.676568292625,,,221.08909056736,,,,,,,,,,7.756901006426,,26342.14,3741.0,70.14,,1665.8,2760.7,,,,,,,1.1977,137.83,1.7263,0.7805,1.1508,1.4535,0.587,,
1991-05-08,36.64727673849,,,,,325.13259919965,3.683464552025,,,217.0787994924,,,,,,,,,,7.726561106792,,26309.79,3747.0,69.69,,1645.8,2759.7,,,,,,,1.1994,138.26,1.7192,0.7835,1.1521,1.4637,0.5886,,
1991-05-09,36.899668451565,,,,,325.85813916997,3.68432658445,,,217.60188093696,,,,,,,,,,7.908600504596,,26438.5,3744.0,70.14,,1645.8,2793.0,,,,,,,1.1993,137.84,1.7196,0.7836,1.1523,1.4613,0.59,,
1991-05-10,35.789144914035,,,,,324.95121420707,3.66018967655,,,214.81211323264,,,,,,,,,,7.716447806914,,26274.29,3750.0,69.61,,1661.9,2822.3,,,,,,,1.1943,138.63,1.7229,0.7835,1.151,1.4575,0.589,,
1991-05-13,35.183404802655,,,,,326.31160165142,3.631742606525,,,213.76595034352,,,,,,,,,,7.959167003986,,26093.2,3767.0,69.64,,1654.3,2828.9,,,,,,,1.2005,139.33,1.7329,0.7778,1.1498,1.4418,0.587,,
1991-05-14,34.89736086117,,,,,327.58129659948,3.6826025196,,,215.50955515872,,,,,,,,,,7.83780740545,,26030.08,3785.0,70.6,,1653.3,2847.4,,,,,,,1.2137,137.83,1.745,0.7801,1.151,1.4302,0.5866,,
1991-05-15,35.20023091686,,,,,327.30921911061,3.73260040025,,,213.94031082504,,,,,,,,,,7.979393603742,,25822.47,3789.0,69.89,,1648.0,2847.4,,,,,,,1.2201,137.07,1.7529,0.783,1.1487,1.4267,0.5885,,
1991-05-16,35.149752574221,,,,,323.86290425159,3.645535125325,,,214.81211323264,,,,,,,,,,7.979393603742,,25520.27,3859.0,70.29,,1654.7,2853.6,,,,,,,1.213,137.41,1.7499,0.783,1.1498,1.438,0.5913,,
1991-05-17,35.518163511159,,,,,322.8652867924,3.64294902805,,,214.4633922696,,,,,,,,,,7.93894040423,,25701.94,3882.0,70.46,,1659.1,2829.6,,,,,,,1.1892,138.39,1.7084,0.782,1.1492,1.473,0.591,,
1991-05-20,35.652131124591,,,,,324.76982921449,3.661051708975,,,215.68391564024,,,,,,,,,,8.161433001546,,25523.03,3917.0,69.55,,1659.1,2857.9,,,,,,,1.189,138.44,1.7163,0.7815,1.149,1.4623,0.5875,,
1991-05-21,35.266974235974,,,,,324.58844422191,3.6688100008,,,218.47368334456,,,,,,,,,,8.080526602522,,25481.21,3829.0,69.55,,1674.2,2852.2,,,,,,,1.1984,137.2,1.7366,0.7748,1.1487,1.4472,0.5885,,
1991-05-22,34.881817347357,,,,,323.59082676272,3.664499838675,,,217.60188093696,,,,,,,,,,8.019846803254,,25398.66,3826.0,69.05,,1689.3,2847.5,,,,,,,1.1929,137.79,1.7271,0.7628,1.1498,1.4603,0.5872,,
1991-05-23,35.199990429258,,,,,322.41182431095,3.6688100008,,,218.8224043076,,,,,,,,,,8.080526602522,,25643.65,3778.0,69.05,,1692.4,2864.2,,,,,,,1.1977,137.69,1.7341,0.7561,1.1488,1.455,0.5839,,
1991-05-24,35.484671607801,,,,,323.59082676272,3.657603579275,,,218.12496238152,,,,,,,,,,8.19177290118,,25529.14,3703.0,68.44,,1693.1,2839.3,,,,,,,1.2044,138.21,1.735,0.759,1.149,1.4521,0.5808,,
1991-05-27,35.484671607801,,,,,323.59082676272,3.657603579275,,,218.12496238152,,,,,,,,,,8.19177290118,,25425.88,3575.0,68.19,,1709.2,2847.7,,,,,,,1.2043,138.28,1.7341,0.7584,1.1466,1.4485,0.5819,,
